text,label
 meme posted offers mixed advice true false coronavirus protection,False
 comes ventilators per capita ontarios near bottom,True
 says michigan covid order bans gardening sale vegetable seeds fruit,False
 virus dies high temperatures teas fight covid holding breath seconds proves infected drinking lot water stops coronavirus mask avoid contagion coronavirus die exposed sun,False
 officials confirm negative test result ottawa coronavirus case,True
 dolphins appeared veracruz mexico outbreak new coronavirus,False
 opec pushes cut million barrels oil output per day,True
 video terrible conditions covid ward delhis hospital,False
 nations hamsters shockingly indifferent global pandemic,False
 coronavirus rule six comes force medics warn second covid peak,True
 texas many cases reopen governor warns,True
 image showing donation claimed kenyan deputy president ruto,False
 calgary restaurant airdrie gym ordered closed staying open pandemic,True
 video tries show coronavirus fake dangerous,False
 new covid cases reported goa,True
 says g law passed everyone distracted coronavirus pandemic lists symptoms associated g exposure,False
 akira movie apocalyptic event taking place months tokyo olympics showing world health organization advising japan postpone olympics pandemic risk,False
 india tracker september confirmed cases recovered active cases deaths via,True
 half us physicians treated patients covid infected,True
 pending data california come gone makes really difficult track states tests consistently number tests bounces around ways really confuse people broader change coming pending reporting,True
 image train inscription covid,False
 opposition betting alberta premiers slumping popularity,True
 regret error announcement new cases nigeria yesterday ncdc remains committed ensuring transparency accurate reporting infectious disease cases nigeria,True
 usd billion actaccelerator received date generous enabled robust startup phase less overall needs,True
 june forecasts suggest number deaths continue slow nationally deaths july however states likely report deaths next weeks previous weeks,True
 extremely unlikely given positive test rate us known testing criteria see among things,True
 july people found positive patients already cureddischarged,True
 claim saying mortality increase europe covid exaggerated,False
 recommended avoid unprotected sex live wild farm animals,False
 rt uk government announced million support prof robin shattocks teams phase two trials,True
 costa rica peak stage virus,False
 yesterday laboratories processed tests covid bringing total number tests completed date laboratories processing tests within hours receiving although people allow four days notified test results,True
 photos show many corpses floating river tainan southern city taiwan,False
 slow spread virus causes us air force basic military training texas used series public health mitigation strategies march april read,True
 new cases fct lagos ondo taraba rivers borno adamawa oyo delta edo bauchi kwara ogun osun bayelsa plateau niger nasarawa kano confirmed discharged deaths,True
 one methodological note hospitalization data states reporting two fundamentally unlike statistics current hospitalizationsicu admissions cumulative hospitalizationsicu admissions also incomplete reporting overall,True
 video man accuses italian civil protection government regione piemonte distributed protective masks poisoned zinc pyrithione,False
 clear example best think number confirmed cases report lower bound true number coronavirus cases country reporting,True
 multiple facebook posts shared thousands times april purport compare novel coronavirus lockdown measures countries including south korea japan philippines posts claim virus gone south korea residents stayed home three weeks epidemic controlled japan posts also claim contrast people philippines taken careless approach virus,False
 government serbia announced starting may onwards hand washing longer necessary,False
 us religious leaders flout covid restrictions large gatherings,True
 japan commits rs crore approx official development assistance health sector fight crisis india read details,True
 japanese nobel tasuku honjo says coronavirus created wuhan laboratory,False
 texas covid act countybycounty predictions allow local leaders make local decisions decisions saving lives right via see texas data,True
 daily update published states reported k tests k cases deaths,True
 social media posts shared south africa claim children grades promoted school year cancelled novel coronavirus pandemic,False
 googles webpage warning covid related online scams available indic languages,True
 updated may million cases reported us states report cases find number cases age group,True
 picture showing dead italian doctors operating theater succumbing covid,False
 gap recovered cases active cases progressively growing wide total cases l recovered amp discharged active cases less l small proportion less total cases,True
 even mild obesity risk factor covid,True
 son william bonner one brazils well known anchorman received r covid emergency allowance destined poor despite son wealthy man,False
 canadian nurse working detroit hospital fighting war,True
 alkaline water prevents coronavirus contagion,False
 exactly transmitted covid endemic batspangolins come eating understand inhalation dried droppings wet markets classic vector,False
 cbc windsors covid update heres need know march,True
 china threatens australia covid inquiry proposal,False
 slow spread cdc recommends people wear masks public settings around people living household especially social distancing measures difficult maintain learn,True
 first patient healed algeria,False
 wearing masks increases ones risk coronavirus infection,False
 per guidelines disinfection common public places including offices sodium hypochlorite phenolic disinfectants recommended disinfection,True
 take simple daily precautions help prevent spread respiratory illnesses like learn protect coronavirus covid,True
 kalonji seeds nigella seeds contain hydroxychloroquine help cure covid,False
 colombia country less cases deaths coronavirus per inhabitant america,False
 people linked community cluster remain auckland quarantine facility includes people tested positive covid household contacts,True
 kenya first african country receive covid vaccine united kingdom,False
 windsor postpones ward byelection due covid concerns,True
 twenty new cases reported nigeria lagos fct kaduna oyo state pm th march confirmed cases reported nigeria deaths,True
 countries throwing away bodies coronavirus patients sea,False
 th july three districts highest active cases,True
 images protest villa azul argentina quarantine,False
 says china stole coronavirus canada weaponized bioweapon,False
 web publication shared hundreds times facebook twitter whatsapp nigeria claims government pay citizen naira monthly encourage nigerians stay home bid slow spread novel coronavirus,False
 conservative mp calling federal government permit migrant workers canada,True
 minutes sauna kill coronavirus,False
 donald trump diagnosed adtd attention deficit tweet disorder,False
 president barack obama waited six months call swine flu emergency thousands died,False
 guess children risk unless underlying medical issue,False
 st johns sobeys pharmacy employee contracts covid,True
 alfalfa cure covid,False
 people ditching shampoo covid,True
 time act chief medical officer says manitoba sees st covid death,True
 sunday scrum nova scotia shooting sparks conversation violence women,True
 time pandemic oil crash almost sank newfoundland labrador,True
 world bank classified brazil best country covid combat,False
 ottawa mayor declares state emergency,True
 director overstated covid fatality rate higher flu,False
 covid creates economic crisis many see stimulus chance change pittis,True
 brooklyn crime boss salvatore goombalini says new yorkers better start selfisolating,False
 victorian premier daniel andrews said insisting human rights covid restrictions selfish also stupid,False
 major league baseball considering tearing coronavirusinfested marlins park,False
 italian government prohibiting christian masses allows prayers islamic mosques,False
 mothers nightmare teenage daughter sedated coma covid rules force mom keep distance,True
 queen elizabeth iis speech british people april actually recorded month earlier march,False
 instagram post claiming covid tests tainted coronavirus circulation many months,False
 positive covid test shoppers drug mart hamilton mountain plaza,True
 facebook user predicted coronavirus china,False
 california data place lot pending tests k included totalbut filtering completed tests really slowly,True
 losing rhythm life pandemics disruption routines affects sense self experts say,True
 cdc recommends men shave beards protected new coronavirus,False
 coronavirus whats happening canada around world march,True
 department health doh bureau immigration bi issued lookout bulletin arrest detention chinese man escaped quarantine area ninoy aquino international airport naia,False
 latest weekly epidemiological report week focuses implementation guidelines extended lockdown ease nigeria ncdc remains committed keep nigerians informed following emerging evidence read,True
 daily update published states reported k tests k cases deaths,True
 kitchenerwaterloo oktoberfest sell benton street office,True
 new cases reported lagos fct kano borno katsina ogun rivers bauchi pm st april confirmed cases reported nigeria discharged deaths,True
 recommended duration quarantine cases days time exposure kindly refer following documents details amp,True
 hospitals empty proves epidemic doesnt exist,False
 update published expected numbers lower last days current hospitalizations however display weekend effect almost k covid patients hospitals across us day average daily deaths increased modestly,True
 summer camp closure leaves masked killer much free time,False
 important part work data collection amp analysis pm daily data team collates results received testing labs across states inform nigerians number new cases results received time reported next day,True
 want note organizational change returned running company grateful astonishing amount work getting project ground please send future complaints team,True
 file misinformation bill gates coronavirus vaccine,False
 people ablood type prone get coronavirus,False
 tigers fans got infected covid ny,False
 windsor regional hospital use airborne infection isolation rooms patient present coronavirus symptoms,True
 tent set next viamed de calahorra hospital la rioja carry rapid tests coronavirus,False
 state data current covid hospitalizations unstable ca sc tx posted notices stating hosp data incomplete hhs changeover weve maintained freeze hospitalization data tomorrow,True
 pistol shaped infrared themometers dangerous burn neurons,False
 norwegian musher wins alaskas iditarod sled dog race,True
 latest coronavirus outbreak april,True
 yet known numbers lower bound number tests missing total test numbers big states filled thanks tx mawe data going uncaptured private lab testing,True
 cnns chris cuomo covid showing symptoms,True
 need know covid ottawa thursday april,True
 lack coronavirus testing us national disgrace,False
 cities fight covid could climate action take back seat,True
 residents york asked think new government rule allows people england may fined fail selfisolate read click,True
 people jama masjid market breaking indian covid lockdown due eid,False
 sri lanka government hidden details covid spread country large number death bodies disposed using body bags,False
 covid rashes responsible hate covid skin rash website criticised lack bame examples,False
 george soros one people responsible new coronavirus born laboratory,False
 googles covid experience google news need know,True
 supreme court ruled today voting mail,False
 latest cdc report shows percentage people testing positive nationally continues increase particularly southeast southwestcoast southcentral parts country learn,True
 public motorcades longer allowed nl pandemic,True
 yesterday laboratories completed tests bringing total number tests completed date lower testing volumes regularly observed weekends,True
 false cambodian pm hospitalised contracting coronavirus,False
 video people italy offering namaz streets due covid,False
 states reported least cases today possible reflects storminduced reporting backlog,True
 regina case lone new covid diagnosis reported tuesday sask,True
 consuming colloidal silver prevents serve treatment new coronavirus,False
 two crises ontarios opioid problem worsens covid services drug users scale back,True
 luckily sir people suffer covid course mild would heal even without taking anything unlucky actually suffer severe covid ards catastrophic coronil help sure,False
 german doctor claims half covid tests shows false positive results,False
 new cases reported lagos fct borno taraba gombe pm th april confirmed cases reported nigeria discharged deaths,True
 wonder patent covid somehow getting kick backs funeral homes crematoriums,False
 china reports rise asymptomatic coronavirus cases vows tighter border controls,True
 family three died within days testing positive coronavirus,False
 rt thousand samples tested far labs functional private labs given clearance patients hav,True
 update today new cases covid report managed isolation quarantine nz days since last case covid acquired locally unknown source total number active cases remains,True
 thus enhanced timely testing keeping positivity rate low also fatality rate low,True
 text claims coronavirus death rate north macedonia devastating region,False
 bc creates dedicated nonmedical hotline covid questions,True
 dps school charging face masks students market selling rupees unfortunate distribute masks students free cost charge pandamic,False
 u manitobas graduation powwow goes online celebrate indigenous grads,True
 online phishing attacks targeting housebound federal staffers covid spreads,True
 feel solid still sure much coverage state getting hospitals,True
 covid came united states,False
 dont hold anymore survivor finds freedom forgiveness altona killer,True
 president proposes pet tax cover expenses covid,False
 slow testing quick travel ban thats much critical saving lives,False
 nova scotians dont need overly concerned coronavirus says top health official,True
 variation statesterritories also fascinating dc told washington post doesnt report probables doesnt delaware meanwhile comparable total case count reports nearly probable cases,True
 ibuprofen make coronavirus covid worse,False
 health unit confirms windsors rd case covid,True
 wa also usable example simply data gloriously solid relatively speaking otoh one shade data hit testing wall might part flatter trend happy discuss interested,True
 pope un use covid crisis come better worse,False
 update lagos state biosafety level laboratory activated testing brings number covid testing labs nigeria progress maiduguri kano sokoto port harcourt jos amp kaduna,True
 recovery rate continues improve stands patients discharged last hours actual case load india stands today accounts total positive cases,True
 beloved muslim community advocate died covid touched thousands spirit kindness,True
 stay vigilant breakins police warn businesses,True
 new cases lagos fct akwa ibom oyo kaduna delta rivers ogun ebonyi kano plateau gombe kebbi kwara bauchi borno cases discharged deaths,True
 covid quebec doctors answer call help situation still critical legault says,True
 coronavirus epidemic disappear april thanks heat president donald trump said,False
 video person infected coronavirus detained police,False
 free horses thoroughbred horses need homes go sugarcreek sat slaughter gentleman died due covid son wants nothing,False
 health authorities recommend throw teaspoon bleach inside every toilet sink drain helps preventing sarscov enter house sewer,False
 mexicos choice amulets science fight covid,True
 lloydminster hospital outbreak made public sooner sask health authority ceo,True
 us situation continues highly influenced regional decline ny metro areawhile rest country shows different pattern,True
 michigan governor reopened traverse city could daughters open house,False
 covid patients playing cricket dancing lungi dance gachibowli stadium india,False
 photo radar delay leaves advocate worried pedestrian safety taking backseat covid,True
 paper plastic grocery stores different pandemic approaches,True
 passengers delhi airport got agitated wednesday morning passports withheld airport authorities,True
 bc legal groups monitor impact pandemic restrictions justice system,True
 one thing half states report despite direction cdc also although probables currently account less natl total make states highest proportion probables cases puerto rico,True
 electromagnetic waves g penetrate cells weaken immune system,False
 chinese influencer caused new coronavirus outbreak eating bat soup,False
 india continues scale new heights tests lakh tests conducted last hour,True
 continent facing health crisis unlike faced yesterday crossed million reported cases region deaths number cases region doubled past weeks,True
 working poor among hardest hit covid pandemic,True
 difficult put exact date availability vaccine however union health minister recently stated indias first vaccine could developed end year,True
 uks covid vaccine trial volunteer dr elisa granato dead,False
 trump didnt say roche medical announced vaccine covid,False
 state decides testing rates covid pvt labs reference max limit rs per test fixed also advised free testing testing subsidized rate hour crisis,True
 physical distancing versus selfisolation theyre different,True
 fox news reporting several employees c virus,False
 eight new cases covid confirmed londonarea,True
 one get free masks government fight coronavirus filling form web link,False
 people spoken referred testing people repeatedly tried make contact including via text via phone calls,True
 alberta kickstart infrastructure projects create jobs,True
 countries cases together home many people india conducted x tests india heres factcheck,False
 tamil siddhas mentioned herbal medicine covid,False
 commercial flights windsor international airport suspended,True
 video shows zimbabwean police assaulting religious people attending mass confinement,False
 says sen thom tillis doesnt think restaurant workers wash hands,False
 moment halfmeasures history wont forgive us waiting hour bay area able hope keep rest country safe must follow lead continue,True
 progressive rise recovered cases th september approx lakh patients recovered discharged secretary,True
 doctors cannon lose professional license refusing prescribe hydroxychloroquine,False
 take go winnipeg restaurants say need support keep going,True
 laboratories processed tests highest day testing since began includes testing managed isolation facilities well testing across community,True
 canadian stars unite stronger together covid broadcast benefit,True
 foreign secretary dominic raab says challenge testing airports high false positive rate adds tests successful identifying virus,True
 crisis boost leaders popularity doesnt always last,True
 president madagascar andry rajoelina asked african countries leave world health organization,False
 couple north vancouver seniors home die covid,True
 coronavirus indias cartoonists depicted migrant workers exodus,True
 video claims canadian prime minister justin trudeaus wife sophie grgoire trudeau infected coronavirus,False
 travel industry feeling effects coronavirus,True
 hospital debar north macedonia left without epidemiologist,False
 black skin resistant coronavirus,False
 us believes robert levinson exfbi agent vanished iran died,True
 youve seen news federal government rerouted hospital data new system hhs think statesbased data compilation affected change,True
 city calgary cancels safety expo due coronavirus concerns,True
 warning contact tracing app sweden secretly tracking friends contacts users,False
 nature crisis mumbai running beds critical covid patients,True
 nothing covid crushes dreams quebec olympic athletes,True
 stock markets growing concern coronavirus china,True
 rt help stopping spreading keep least distance others alternatives handshakes,True
 rail blockades lifted effort begins measure economic damage,True
 working protect heal us lets support heroes lets,True
 road trip essentials,False
 drinking water garlic boiled cure covid,False
 explained google subsidiary verily plans help us fight covid,True
 entirely clear record numbers new cases translate deaths covid heres complicated,True
 different generations dealing covid pandemic,True
 city thunder bay ont updates pandemic planning prepares covid,True
 indians ruling party bjprun state manipur indias first coronavirus free state,False
 tb program staff across us responding pandemic new report examines early impact state local program activities,True
 canadian doctor team heading china coronavirus death toll tops,True
 coronavirus indian health workers edge oman,True
 us working secret biological weapon tbilisibased lugar lab researchers conducted reserch bats back,False
 rent relief package might enough businesses warn,True
 rt cdc recommends using eparegistered household disinfectant protect virus causes visit,True
 miles kwok china military admitted coronavirus made china humanmade bioweapon,False
 coronavirus north east faces tighter lockdown restrictions friday,True
 man beaten deoria india lockdown time,False
 need know covid alberta tuesday april,True
 anthony fauci clinton foundation board years currently serves gates foundation,False
 doctors want ottawa keep loop ppe shortages says cma survey,True
 one additional previously reported case considered recovered covid total number active cases imported cases miq facilities community cases,True
 french fans cheered joy president macron announced holiday fight coronavirus,False
 interest rate cut covid like surgery club pittis,True
 claim indian prime minister modi said one crore ten million covid infected patients treated free,False
 holding breath seconds test covid putting mustard oil nose coronavirus flow stomach die acid,False
 rt please continue embrace prevention strategies key weapons maintain ft distanc,True
 coronavirus transmitted sweat chinese canned food factory workers,False
 chain indicating newborn named martn sosa admitted childrens hospital caba argentina,False
 hand sanitizers toxic use safely via,True
 work several regions spain due coronavirus,False
 pets cant spread covid veterinarians say,True
 facebook posts shared hundreds times south africa claim criminals posing government officials going around peoples homes distributing face masks laced chemicals knock rob,False
 brewer arena become coronavirus screening centre,True
 gargling lukewarm water mixed saltvinegar remove coronavirus,False
 twentytwo new cases reported nigeria lagos fct bauchi edo pm th april confirmed cases reported nigeria fourtyfour discharged six deaths,True
 coronavirus damn flu,False
 retirement cut elderly people take streets quarantine,False
 dont buy fish egypt contains new virus called sarscov,False
 coronavirus created artificially actually people dying effects g technology according leonard caldwell,False
 testing numbers begun rise california texas seems begun solving test issues reporting k tests today alone florida testing remains far peak numbers july,True
 sir patrick vallance says cases clearly increasing adds think virus doubling roughly every seven days emphasises true uk could cases per day midoctober,True
 netflixs still watching social contact days,False
 abusedeterrent oxycontin solve opioid epidemic,True
 new york every contaminated corpse belongs state incinerated without wakes memorial services pay last respects,False
 muslims licking plates spread coronavirus infect people virus,False
 oc transpo sto forgoing extra cleaning covid,True
 one person break chain infection help protect family community stay home wash hands essential trips wear cloth face covering keep least feet distance others,True
 corresponding figures andhra pradesh karnataka stand tamil nadu follows uttar pradesh posted recovery covid patients details,True
 mass sarscov testing harm good,False
 since august contact tracing team identified close contacts cases contacted selfisolating process contacting rest,True
 private health system began offering antibody tests detect covid time ministry health said would buy antigen tests,False
 writer sees sales soar thanks coronavirus,False
 jackie chan quarantined suspected coronavirus,False
 coronavirus ravaging investment portfolio heres need know,True
 states like new york illinois california vocal demands funding bail pension systems failing long covid outbreak programs arent related crisis,False
 music brings joy isolated masses fans urged find financial way say thanks,True
 latest cdc shows indicators used monitor remain peaks march april however multiple parts us seeing increases levels covidlike illness amp percentage ppl testing positive,True
 doctors claim one died coronavirus europe true,False
 new cases lagos ebonyi oyo ondo ogun edo fct katsina plateau bayelsa kaduna adamawa akwa ibom gombe kano taraba rivers abia ekiti confirmed discharged deaths,True
 guelphs homewood health centre reports covid outbreak,True
 convalescent plasma proven reduce mortality hospitalized covid patients,False
 g network causes flu symptoms caused covid pandemic,False
 video viewed hundreds thousands times posts facebook youtube douyin weibo purporting show detector dog assaulted security check amid ongoing covid pandemic,False
 coronavirus thats killing people economy,False
 photo shows cremation ovens transferred yopal colombia,False
 ecuador found cure coronavirus,False
 audio clip conversation claiming government india announce shutdown country coming days wake coronavirus outbreak,False
 christine lagarde said elderly live long risk global economy,False
 vitamin c omega prevent new coronavirus,False
 mru expands mandatory unpaid leave employees covid crisis continues,True
 woman drowned children could provide food lockdown india,False
 person arrested violating lockdown night get bail lockdown state gujarat india,False
 pigs burned alive china control coronavirus,False
 beat covid boredom child connecting multiple newly discovered halfsiblings,True
 coronavirus cases spike india begins preparations stage,True
 iran buries coronavirus victims iraq video najaf cemetery,False
 study found probability pcr tests detect virus changes significantly course illness study found proportion falsenegatives highest symptoms appear lowest days symptoms appear,True
 icymi interviews fda adviser doesnt believe effective covid vaccine trials completed end subscribe daily newsletter covid related news amp updates full story,True
 science data suggest kids risk covid,False
 japanese experts warn young people likely die infected,False
 pass calgarians try cope covid chaos spreads thins grocery shelves,True
 studies question link vitamin concentration differences covid severity ethnic group,True
 viral image hints flu cases counted coronavirus cases less deaths flu year two years ago,False
 new recovered cases reported ten statesuts maharashtra continues lead new cases recovered patients andhra pradesh contributed single day recoveries,True
 study cdc proves face masks prevent spread virus,False
 first baby bison born ancestral land years wanuskewin,True
 mcmaster students replace failed course credit amid covid,True
 daily update published weve tracked million tests k yesterday note track tests state reports details see,True
 please go outside covid much less likely spread outdoors dr bonnie henry says,True
 manitoba homecare workers given twothirds pay sick days selfisolation,True
 brazilian mps revealed hospital claiming treats covid patients,False
 nunavik confirms th case covid announces new phase testing,True
 says nba asking donald trump resign well never play,False
 prescribed lockdown strategy tackle covid india following,False
 tourism drop devastating jasper businesses town councillor says,True
 covid concerns lead blue bags dumped landfill central newfoundland,True
 image arms burned allegedly using gel alcohol disinfect,False
 get disease gain immunity infograph mimicking official information,False
 new coronavirus pandemic fake restrictions aim enrich mighty individuals,False
 israeli scientists migal research institute developed vaccine covid,False
 nlers fighting get home italian exchange student hoping stay,True
 city winnipeg hurrying reopen playgrounds golf courses monday mayor,True
 rt cdc helping travelers understand risk country make travel plans check covid risk,True
 new cases lagos edo rivers kaduna kwara nasarawa borno fct oyo katsina abia delta adamawa kano imo ondo benue bauchi ogun niger cases discharged deaths,True
 canadian film tv academy postpones family fan day due coronavirus,True
 says president donald trump said people dying never died,False
 picnic man fined says taking rest,True
 osha says masks dont work reduce covid transmission violate osha oxygen levels,False
 new deaths covid waterloo region majority longterm care homes,True
 video social networks see two policemen removed person inside grave message images shared claim man allegedly died coronavirus brazil buried alive,False
 fake audio clip shared claim new covid cases nagpur,False
 kenney says hes insulted trump order stop exporting n masks canada,True
 mms treatment covid available pharmacies iraq,False
 cases discharged deaths breakdown cases state found via,True
 coronavirus government ramped testing quickly system stuttering,True
 image claiming theres lot fish stranded peruvian coast due infection corpses covid dumped sea ecuador,False
 declares outbreak novel coronavirus global health emergency fact checkers debunking dubious photos videos purport show people fainting virus public via,False
 alleged audio argentinian prisoner claims inmates released devoto prison monday,False
 government passing law enabling get amnesty faults commited covid crisis,False
 covid sensor tracker inserted android cellphones iphones,False
 cases covid linked transmission within hospital sask side lloydminster,True
 pei oyster sales dropped zero pandemic hit,True
 dr anthony fauci told us theres nothing worry thats quote theres nothing worry,True
 main hospital paulo brazil patients infected covid,False
 major highlights week lakhs patients recovered one highest world crore tests conducted lakh tests conducted last week active cases th total cases secretary,True
 sask researchers team local companies make hand sanitizer,True
 guelph reports first covid death confirmed cases waterloo region rise,True
 post doctor marcos vargas santojanni hospital died treating patients coronavirus,False
 guidelinesadvisory issued government india distribution cases decision distributing oximeter may therefore vary state state,True
 cdc given address health disparities among american indian amp alaska native people suffered disproportionate burden illness funding broaden access covid resources across tribal communities,True
 certainly better posting facebook says privacy commissioner covid reporting tool,True
 video shows italian people knelt pray god help repented sin covid outbreak,False
 video united states vice president mike pence allegedly delivering empty boxes personal protective equipment ppe health facility,False
 video panicked shoppers storming supermarket amid coronavirus pandemic,False
 kia ora liz cafe decide imagine allowed use,True
 stated asymptomatic cases covid contribute spread disease,False
 health sciences north moves increase testing covid,True
 new cases kaduna fct plateau lagos delta gombe adamawa edo katsina akwa ibom ekiti rivers ondo ebonyi cross river ogun sokoto imo nasarawa confirmed discharged deaths,True
 channel jon snow infected coronavirus,False
 wants enter citizens homes forcefully deport children,False
 florida man warns new yorkers,False
 sault area hospital health care worker tests positive covid,True
 bill gates worked end livestock production pushing lab grown meat,True
 claim cow urinedung could treat covid assam legislator haripriya fact claims add misinformationfearmongering fight disease scientifically anant bhan health researcher preventive medcure yetwho,False
 new cases confirmed nigeria fct lagos detected vessel returning travellers nigeria amp close contact confirmed case pm th march confirmed cases discharged death,True
 federal bureau investigation fbi arrested billionaire bill gates charges biological terrorism allegedly created novel coronavirus virus causes covid,False
 tracking citylevel data allows us see black people died covid michigan detroit decisions individual jurisdictions make obscure scale impact,True
 antibodies common cold produce positive covid test falsepositive results covid antibody testing behind covid cases reported us,False
 image shared via whatsapp states according istat data national institute statistics less people died first trimester compared first trimester,False
 canadian coast guard asks bc mariners stay home prevent spread covid,True
 house commons seeking virtual sittings ongoing covid shutdown,True
 drinking warm water continuously prevent covid saudi arabia discussing forbidding ramadan fast supposed start late april,False
 covid could cancel canada day events across new brunswick,True
 guatemala ombudsman wants citizens pay covid tests,False
 education ministry approve exams every student spain,False
 make zero covid likely impact bcs economy,True
 doctors jeffery hale hospital quebec city say theyre desperate nurses attendants,True
 seek medical help covid symptoms warns windsorite survivor,True
 report outbreak idiocy spreading times faster coronavirus,False
 police india lashed sticks filmmaker sudhir mishra following rules lockdown,False
 florida gov ron desantis said today kids major vector spreading covid studies show high schoolers like adults young children present lower risk findings overseas may apply us states rising cases,False
 cardiac mri scans showed big athletes tested positive covid also myocarditis,True
 new cases lagos fct gombe ebonyi plateau kwara enugu imo rivers kaduna ogun edo oyo ondo osun ekiti borno kano bauchi nasarawa confirmed discharged deaths,True
 photo queue buses india shared thousands times facebook twitter alongside claim organised leading opposition politician transport migrant workers left stranded nationwide coronavirus lockdown,False
 ireland going status red lockdown military patrolling streets,False
 world worried covid chinese companies able purchase volvo pirelli thomas cook part mercedes benz,False
 mobile testing unit went airport site staff work tested mobile testing went homes symptomatic people work mount wellington site yesterday testing underway work different shifts,True
 pedro snchez president spain spies king rumor hits moncloa felipe king spain talks changing government,False
 one mexicos greatest bullfighters swears caught la coronavirus bull spit,False
 spain police officials beating citizens enforce lockdown,False
 compare number completed tests reported new mexico state population times smaller californias numbers even close yet,True
 tamil national alliance leader sampanthan states tamil nadu covid patients sent sri lanka less patients country,False
 indian boy predicted coronavirus,False
 yeah believe see theres evidence system capacity especially tests coming back positive,True
 picture allegedly showing people gathering livorno italy protest lockown,False
 video shows covid patients china,False
 remedy recipe boil tea bitter melon lemon juice salt chinese mesona,False
 coronavirus inside air passenger excited doug fords cuts public health,False
 swabs used test covid running critically low bccdc says,True
 daily update published six states arctkskynhri report publish time today based past numbers looks like many states reduced testing reporting holiday weekend k new cases today k new tests deaths reported,True
 inevitable second wave would happen says pm boris johnson said doesnt want second lockdown consider current measures need go read,True
 thunder bay district health unit announces new cases covid linked lac des iles mine,True
 publication vo italy asymptomatic infections across surveys difference viral load symptomatic vs asymptomatic infections mean serial interval days lockdown suppressed transmission full report,True
 nation yet reach covid peak ccmb,True
 indian ayurvedic pharmaceutical patanjali claimed ayurvedic ministry approved sale covid ayurvedic medicine coronil produced company,False
 israel best situation world face coronavirus pandemic without isolation measures,False
 yesterday laboratories processed tests bringing total number tests completed date swabs taken managed isolation quarantine facilities yesterday,True
 crore samples tested today tests per million tpm jumps,True
 mall saudi arabia sale soon shutter opened many women entered together flouting social distancing norms,False
 video migrants throwing stale food shared misleading claim,False
 female doctor uttar pradesh died injured stone pelting local muslims refused screened covid,False
 video purports show panicstricken travelers infected novel coronavirus airport senegal,False
 rt recommended healthcare worker treating patient secondly rec,True
 coronavirus bioweapon usa says german politician wolfgang gedeon parliament speech,False
 one lowest mortality rates world covid,False
 last hours maharashtra contributed new recoveries states andhra pradesh karnataka uttar pradesh tamil nadu contributed new recoveries,True
 covid google helps saathis share credible health info rural india,True
 indian police fighting villagers protested entry corpse village suspected covid patient,False
 metro rail metro allowed operate effect th september,True
 health ministry reviews covid management amp response districts across states exhibiting high caseload fatality,True
 racial comparisons coronavirus statistics monroe county ny show impact minorities basically par little bit population numbers meaning dont see disparity much,True
 italys prime minister giuseppe conte broke publicly due ongoing coronavirus pandemic,False
 mla hafeez khan forced nurse touch feet muslim priest criticized tabhligi jamat spreading coronavirus india,False
 general treatment new coronavirus includes antibiotics antiinflammatories corticosteroids,False
 unbelievable president,False
 coronavirus philippines refutes fake advisory visiting malls,False
 photo dog vaccine coronavirus shared proof virus existed years ago,False
 based advice amp directing cessation movements lagos fct initial period days effect pm monday th march restriction also apply ogun state,True
 video claims show coronavirus extracted mans upper lip,False
 freeze carbon tax delay new climate regulations coronavirus crisis oil lobby asks,True
 world health organization admits asymptomatic transmission covid rare,True
 union threatens file grievance ekati diamond mine suspension,True
 trump questions holding daily press briefings backlash disinfectant comments,True
 california united states total covid deaths behind new york new jersey hope declining case counts ca reflected falling deaths within next weeks,True
 manitoba fishers fear federal funds fish seafood sector wont keep afloat,True
 spread new coronavirus planned rockefellers years ago,False
 corona virus real afffecting people personally seen business around decades disappear shut wait everyone business need open lives depend,False
 quarantine black pope died bill gates arrested benjamin netanyahu convicted spreading coronavirus vladimir putin fsb arresting governors,False
 blog post quotes expresident nigeria olusegun obasanjo saying sent naira nigerians citing channels television interview source intel,False
 states reported cases south,True
 floating jailhouse search answers coronavirus cruise ship quarantine continues,True
 covid hospitalizations creep back ottawa,True
 need know covid ottawa,True
 indian singer kanika kapoor met prince charles tested positive coronavirus,False
 per completion period advised contact field teamsurveillance officer issuance fitness certificate need testing home period,True
 india recorded new positive covid cases deaths icmr directs institutes conducting clinical trials covaxin indias first potential coronavirus vaccine fast track approvals aim launch august,False
 weeks stories people stepping pandemic,True
 dr manish patil died due coronavirus maharasthra,False
 coronavirus care homes boss says government appalling negligent second wave fears,True
 worked covid pandemic department labor finally authorized hazard pay qualified essential workers,False
 poem people stayed home century old inspired spanish flu pandemic,False
 celebrates chinese cure covid used wuhan,False
 pleased announce inclusion federal medical centre genexpert laboratory gusau zamfara ncdc molecular laboratory network currently laboratories capacity test,True
 talk children address coronavirus concerns,True
 week supported training cross river state moh health workers strengthening prevention mothertochild transmission context also supported states case management team inauguration adiabo isolation centre,True
 irans covid crisis delaying planned transfer flight black boxes europe,True
 post shared thousand times facebook claims corpse covid positive person times toxic hours death undertakers burying bodies within prescribed period funerals become hotspots infections,False
 coronavirus testing works alberta,True
 july pm active cases district,True
 toronto synagogues zoom prayer service hijacked trolls screaming derogatory slurs,True
 daily update published weve tracked million tests k yesterday way average clear tests fallen far note track tests state reports details see,True
